Date,Open,High,Low,Close,Volume,EMA-12,EMA-26,MACD,Signal
2021-05-19,122.6403,124.3929,122.3415,124.1638,122.6403,,,
2021-05-20,124.7015,127.1810,124.5721,126.7728,124.7015,,,
2021-05-21,127.2806,127.4599,124.6816,124.9007,127.2806,,,
2021-05-24,125.4783,127.4001,125.4086,126.5637,125.4783,,,
2021-05-25,127.2806,127.7785,125.7869,126.3645,127.2806,,,
2021-05-26,126.4242,126.8524,125.8865,126.3147,126.4242,,,
2021-05-27,125.9064,127.1014,124.5522,124.7513,125.9064,,,
2021-05-28,125.0401,125.2691,124.0244,124.0842,125.0401,,,
2021-06-01,124.5522,124.8210,123.4170,123.7556,124.5522,,,
2021-06-02,123.7556,124.7115,123.5265,124.5323,123.7556,,,
2021-06-03,124.1539,124.3232,122.6104,123.0187,124.1539,,,
2021-06-04,123.5464,125.6276,123.3274,125.3588,123.5464,,,
2021-06-07,125.6376,125.7869,124.3032,125.3687,125.6376,,,
2021-06-08,126.0658,127.9179,125.6774,126.2052,126.0658,,,
2021-06-9,126.6732,127.2109,125.9861,126.5935,126.6732,,,
2021-06-10,126.4840,127.6491,125.4086,125.5778,126.4840,,,
2021-06-11,125.9961,126.9022,125.5679,126.8126,125.9961,,,
2021-06-14,127.2806,129.9891,126.5338,129.9294,127.2806,,,
2021-06-15,129.3917,130.0489,128.8440,129.0929,129.3917,,,
2021-06-16,129.8199,130.3377,127.9179,129.6008,129.8199,,,
2021-06-17,129.2523,131.9907,129.1029,131.2339,129.2523,,,
2021-06-18,130.1584,130.9550,129.6904,129.9095,130.1584,,,
2021-06-21,129.7501,131.8512,128.6647,131.7417,129.7501,,,
2021-06-22,131.5724,133.5142,131.0646,133.4146,131.5724,,,
2021-06-23,133.2055,133.7532,132.6678,133.1358,133.2055,,,
2021-06-24,133.8826,134.0718,132.3690,132.8470,133.8826,,,
2021-06-25,132.8968,133.3250,132.2496,132.5483,132.8968,,,
2021-06-28,132.8470,134.6793,132.7873,134.2112,132.8470,,,
2021-06-29,134.2312,135.9140,133.7831,135.7547,134.2312,,,
2021-06-30,135.5954,136.8301,135.2966,136.3820,135.5954,,,
2021-07-01,136.0236,136.7505,135.1871,136.6908,136.0236,,,
2021-07-02,137.3181,139.4092,137.1687,139.3694,137.3181,,,
2021-07-06,139.4789,142.5459,139.4789,141.4207,139.4789,,,
2021-07-07,142.9343,144.2786,142.0580,143.9599,142.9343,,,
2021-07-08,140.9826,143.4521,140.0764,142.6356,140.9826,,,
2021-07-9,142.1476,145.0354,142.0480,144.4977,142.1476,,,
2021-07-12,145.5930,145.7026,143.3923,143.8902,145.5930,,,
2021-07-13,143.4222,146.8377,143.0239,145.0254,143.4222,,,
2021-07-14,147.4750,148.9388,147.0568,148.5206,147.4750,,,
2021-07-15,148.6102,149.3670,146.4693,147.8534,148.6102,,,
2021-07-16,147.8335,149.1280,145.2644,145.7723,147.8335,,,
2021-07-19,143.1434,143.4621,141.0722,141.8489,143.1434,,,
2021-07-20,142.8546,146.4793,142.3567,145.5333,142.8546,,,
2021-07-21,144.9159,145.5134,144.0197,144.7864,144.9159,,,
2021-07-22,145.3242,147.5746,145.1947,146.1805,145.3242,,,
2021-07-23,146.9274,148.0924,146.3000,147.9331,146.9274,,,
2021-07-26,147.6443,149.1977,147.0767,148.3613,147.6443,,,
2021-07-27,148.4907,148.5804,144.9358,146.1507,148.4907,,,
2021-07-28,144.1989,146.3498,141.9385,144.3682,144.1989,,,
2021-07-29,144.0794,145.9316,143.9699,145.0254,144.0794,,,
2021-07-30,143.7707,145.7125,143.5019,145.2445,143.7707,,,
2021-08-02,145.7424,146.3299,144.6371,144.9059,145.7424,,,
2021-08-03,145.1947,147.4153,144.5674,146.7382,145.1947,,,
2021-08-04,146.6486,147.1663,145.6627,146.3299,146.6486,,,
2021-08-05,146.3598,147.2161,145.5532,146.4394,146.3598,,,
2021-08-06,145.9508,146.7087,145.2327,145.7413,145.9508,,,
2021-08-9,145.8012,146.2998,145.1230,145.6915,145.8012,,,
2021-08-10,146.0405,147.3071,144.9036,145.2028,146.0405,,,
2021-08-11,145.6516,146.3198,145.1330,145.4621,145.6516,,,
2021-08-12,145.7912,148.6434,145.4422,148.4838,145.7912,,,
2021-08-13,148.5636,149.0324,147.8655,148.6933,148.5636,,,
2021-08-16,148.1348,150.7776,146.0704,150.7077,148.1348,,,
2021-08-17,149.8202,151.2662,148.6833,149.7803,149.8202,,,
2021-08-18,149.3914,150.3088,145.7513,145.9607,149.3914,,,
2021-08-19,144.6344,147.5963,144.1058,146.2998,144.6344,,,
2021-08-20,147.0378,148.0949,146.3796,147.7858,147.0378,,,
2021-08-23,147.9054,149.7803,147.4866,149.3016,147.9054,,,
2021-08-24,149.0423,150.4485,148.7431,149.2118,149.0423,,,
2021-08-25,149.4013,149.9099,147.3968,147.9553,149.4013,,,
2021-08-26,147.9453,148.7132,147.1076,147.1375,147.9453,,,
2021-08-27,147.0777,148.3442,146.4295,148.1946,147.0777,,,
2021-08-30,148.5935,153.0713,148.2046,152.7023,148.5935,,,
2021-08-31,152.2436,152.3832,150.8773,151.4158,152.2436,,,
2021-09-01,152.4131,154.5572,151.9244,152.0940,152.4131,,,
2021-09-02,153.4503,154.2979,151.9843,153.2309,153.4503,,,
2021-09-03,153.3406,154.2082,152.6724,153.8791,153.3406,,,
2021-09-07,154.5473,156.8310,153.9688,156.2626,154.5473,,,
2021-09-08,156.5518,156.6116,153.5600,154.6869,156.5518,,,
2021-09-9,155.0658,155.6841,153.5300,153.6497,155.0658,,,
2021-09-10,154.5772,155.0558,148.2943,148.5636,154.5772,,,
2021-09-13,150.2191,151.0069,148.3442,149.1420,150.2191,,,
2021-09-14,149.9399,150.6579,146.5092,147.7159,149.9399,,,
2021-09-15,148.1547,149.0323,145.9707,148.6234,148.1547,,,
2021-09-16,148.0351,148.5636,146.8184,148.3841,148.0351,,,
2021-09-17,148.4140,148.4140,145.3624,145.6616,148.4140,,,
2021-09-20,143.4077,144.4449,140.8846,142.5501,143.4077,,,
2021-09-21,143.5374,144.2055,142.3905,143.0387,143.5374,,,
2021-09-22,144.0559,146.0305,143.3080,145.4521,144.0559,,,
2021-09-23,146.2500,146.6788,145.2427,146.4295,146.2500,,,
2021-09-24,145.2627,147.0677,145.1629,146.5192,145.2627,,,
2021-09-27,145.0732,145.5618,143.4277,144.9734,145.0732,,,
2021-09-28,142.8592,144.3551,141.3035,141.5229,142.8592,,,
2021-09-29,142.0814,144.0560,141.6426,142.4404,142.0814,,,
2021-09-30,143.2681,143.9861,140.8946,141.1140,143.2681,,,
2021-10-01,141.5129,142.5301,138.7305,142.2609,141.5129,,,
2021-10-04,141.3733,141.8221,137.8928,138.7604,141.3733,,,
2021-10-05,139.1095,141.8520,138.9798,140.7251,139.1095,,,
2021-10-06,139.0895,141.7622,137.9925,141.6126,139.0895,,,
2021-10-07,142.6697,143.8266,142.3307,142.8991,142.6697,,,
2021-10-08,143.6371,143.7867,142.1711,142.5102,143.6371,,,
2021-10-11,141.8819,144.4150,141.4232,142.4204,141.8819,,,
2021-10-12,142.8393,142.8592,140.6553,141.1240,142.8393,,,
2021-10-13,140.8547,141.0143,138.8203,140.5256,140.8547,,,
2021-10-14,141.7223,143.4875,141.1240,143.3678,141.7223,,,
2021-10-15,143.3778,144.5047,143.1185,144.4449,143.3778,,,
2021-10-18,143.0587,146.4394,142.7695,146.1502,143.0587,,,
2021-10-19,146.6090,148.7631,146.1502,148.3542,146.6090,,,
2021-10-20,148.2944,149.3415,147.7159,148.8528,148.2944,,,
2021-10-21,148.4040,149.2318,147.4666,149.0722,148.4040,,,
2021-10-22,149.2817,149.7703,148.2345,148.2844,149.2817,,,
2021-10-25,148.2744,148.9625,147.2173,148.2345,148.2744,,,
2021-10-26,148.9226,150.4285,148.6035,148.9127,148.9226,,,
2021-10-27,148.9526,149.3215,148.0849,148.4440,148.9526,,,
2021-10-28,149.4113,152.7522,149.3116,152.1538,149.4113,,,
2021-10-29,146.8184,149.5310,146.0106,149.3914,146.8184,,,
2021-11-01,148.5836,149.2916,147.3968,148.5536,148.5836,,,
2021-11-02,148.2545,151.1565,148.2445,149.6108,148.2545,,,
2021-11-03,149.9798,151.5555,149.4113,151.0768,149.9798,,,
2021-11-04,151.1665,152.0142,150.2291,150.5482,151.1665,,,
2021-11-05,151.6967,152.0063,149.8691,151.0875,151.6967,,,
2021-11-08,151.2173,151.3771,149.9689,150.2486,151.2173,,,
2021-11-9,150.0089,151.2373,149.8691,150.6181,150.0089,,,
2021-11-10,149.8291,149.9390,147.6619,147.7318,149.8291,,,
2021-11-11,148.7705,149.2399,147.4921,147.6818,148.7705,,,
2021-11-12,148.2411,150.2086,147.2923,149.7991,148.2411,,,
2021-11-15,150.1787,151.6867,149.2398,149.8091,150.1787,,,
2021-11-16,149.7492,151.2972,149.1500,150.8079,149.7492,,,
2021-11-17,150.8079,154.8028,150.7979,153.2947,150.8079,,,
2021-11-18,153.5144,158.4681,152.8553,157.6691,153.5144,,,
2021-11-19,157.4494,160.8151,156.3308,160.3457,157.4494,,,
2021-11-22,161.4743,165.4891,160.7951,160.8151,161.4743,,,
2021-11-23,160.9150,161.5941,158.8576,161.2046,160.9150,,,
2021-11-24,160.5455,161.9337,159.4369,161.7339,160.5455,,,
2021-11-26,159.3670,160.2458,156.1610,156.6105,159.3670,,,
2021-11-29,159.1672,160.9849,158.5879,160.0361,159.1672,,,
2021-11-30,159.7864,165.3094,159.7165,165.0897,159.7864,,,
2021-12-01,167.2669,170.0833,164.3206,164.5603,167.2669,,,
2021-12-02,158.5380,163.9911,157.5992,163.5516,158.5380,,,
2021-12-03,163.8113,164.7501,159.5168,161.6341,163.8113,,,
2021-12-06,164.0809,167.6664,164.0710,165.1096,164.0809,,,
2021-12-07,168.8649,171.3617,168.1258,170.9622,168.8649,,,
2021-12-08,171.9110,175.7361,170.4828,174.8572,171.9110,,,
2021-12-9,174.6874,176.5251,173.6987,174.3379,174.6874,,,
2021-12-10,174.9871,179.4014,174.4677,179.2217,174.9871,,,
2021-12-13,180.8895,181.8983,175.3066,175.5164,180.8895,,,
2021-12-14,175.0270,177.5138,171.9909,174.1082,175.0270,,,
2021-12-15,174.8872,179.2716,172.0907,179.0719,174.8872,,,
2021-12-16,179.0519,180.9095,170.5327,172.0408,179.0519,,,
2021-12-17,169.7138,173.2493,169.4741,170.9222,169.7138,,,
2021-12-20,168.0659,170.3629,167.2469,169.5340,168.0659,,,
2021-12-21,171.3417,172.9796,168.9048,172.7699,171.3417,,,
2021-12-22,172.8198,175.6362,171.9309,175.4165,172.8198,,,
2021-12-23,175.6262,176.6250,175.0470,176.0557,175.6262,,,
2021-12-27,176.8647,180.1904,176.8447,180.1005,176.8647,,,
2021-12-28,179.9308,181.0993,178.3028,179.0619,179.9308,,,
2021-12-29,179.1018,180.4002,177.9133,179.1517,179.1018,,,
2021-12-30,179.2416,180.3402,177.8634,177.9733,179.2416,,,
2021-12-31,177.8634,179.0019,177.0344,177.3441,177.8634,,,
2022-01-03,177.6037,182.6473,177.4839,181.7784,177.6037,,,
2022-01-04,182.3976,182.7072,178.8921,179.4713,182.3976,,,
2022-01-05,179.3815,179.9407,174.4178,174.6974,179.3815,,,
2022-01-06,172.4802,175.0769,171.4216,171.7811,172.4802,,,
2022-01-07,172.6700,173.9184,170.8124,171.9509,172.6700,,,
2022-01-10,168.8649,172.2805,167.9560,171.9709,168.8649,,,
2022-01-11,172.1007,174.9571,170.6026,174.8572,172.1007,,,
2022-01-12,175.8959,176.9545,174.5976,175.3066,175.8959,,,
2022-01-13,175.5563,176.3953,171.5714,171.9709,175.5563,,,
2022-01-14,171.1220,173.5589,170.8723,172.8498,171.1220,,,
2022-01-18,171.2918,172.3204,169.1944,169.5839,171.2918,,,
2022-01-19,169.7837,170.8623,165.7289,166.0185,169.7837,,,
2022-01-20,166.7675,169.4641,163.9711,164.3007,166.7675,,,
2022-01-21,164.2108,166.1184,162.0935,162.2034,164.2108,,,
2022-01-24,159.8164,162.0935,154.5031,161.4143,159.8164,,,
2022-01-25,158.7777,162.5529,156.8202,159.5767,158.7777,,,
2022-01-26,163.2920,164.1808,157.6192,159.4868,163.2920,,,
2022-01-27,162.2433,163.6315,158.0786,159.0174,162.2433,,,
2022-01-28,165.4991,170.1332,162.5928,170.1133,165.4991,,,
2022-01-31,169.9435,174.7773,169.2943,174.5576,169.9435,,,
2022-02-01,173.7886,174.6175,172.0907,174.3878,173.7886,,,
2022-02-02,174.5276,175.6562,173.1095,175.6163,174.5276,,,
2022-02-03,174.2580,176.0158,171.9010,172.6800,174.2580,,,
2022-02-04,171.6800,174.1000,170.6800,172.3900,171.6800,,,
2022-02-07,172.8600,173.9500,170.9500,171.6600,172.8600,,,
2022-02-08,171.7300,175.3500,171.4300,174.8300,171.7300,,,
2022-02-9,176.0500,176.6500,174.9000,176.2800,176.0500,,,
2022-02-10,174.1400,175.4800,171.5500,172.1200,174.1400,,,
2022-02-11,172.3300,173.0800,168.0400,168.6400,172.3300,,,
2022-02-14,167.3700,169.5800,166.5600,168.8800,167.3700,,,
2022-02-15,170.9700,172.9500,170.2500,172.7900,170.9700,,,
2022-02-16,171.8500,173.3400,170.0500,172.5500,171.8500,,,
2022-02-17,171.0300,171.9100,168.4700,168.8800,171.0300,,,
2022-02-18,169.8200,170.5400,166.1900,167.3000,169.8200,,,
2022-02-22,164.9800,166.6900,162.1500,164.3200,164.9800,,,
2022-02-23,165.5400,166.1500,159.7500,160.0700,165.5400,,,
2022-02-24,152.5800,162.8500,162.8500,162.7400,152.5800,,,
2022-02-25,163.8400,165.1200,160.8700,164.8500,163.8400,,,
2022-02-28,163.0600,165.4200,162.4300,165.1200,163.0600,,,
2022-03-01,164.7000,166.6000,161.9700,163.2000,164.7000,,,
2022-03-02,164.3900,167.3600,162.9500,166.5600,164.3900,,,
2022-03-03,168.4700,168.9100,165.5500,166.2300,168.4700,,,
2022-03-04,164.4900,165.5500,162.1000,163.1700,164.4900,,,
2022-03-07,163.3600,165.0200,159.0400,159.3000,163.3600,,,
2022-03-08,158.8200,162.8800,155.8000,157.4400,158.8200,,,
2022-03-9,161.4800,163.4100,159.4100,162.9500,161.4800,,,
2022-03-10,160.2000,160.3900,155.9800,158.5200,160.2000,,,
2022-03-11,158.9300,159.2800,154.5000,154.7300,158.9300,,,
2022-03-14,151.4500,154.1200,150.1000,150.6200,151.4500,,,
2022-03-15,150.9000,155.5700,150.3800,155.0900,150.9000,,,
2022-03-16,157.0500,159.5900,154.4600,159.5900,157.0500,,,
2022-03-17,158.6100,160.6200,157.6300,160.6200,158.6100,,,
2022-03-18,160.5100,164.4800,159.7600,163.9800,160.5100,,,
2022-03-21,163.5100,166.3500,163.0100,165.3800,163.5100,,,
2022-03-22,165.5100,169.4200,164.9100,168.8200,165.5100,,,
2022-03-23,167.9900,172.6400,167.6500,170.2100,167.9900,,,
Date,Open,High,Low,Close,Volume,EMA-12,EMA-26,MACD,Signal
2021-01-04,132.5331,132.6224,125.8230,128.4534,132.5331,,,
2021-01-05,127.9373,130.7662,127.4807,130.0416,127.9373,,,
2021-01-06,126.7759,130.0813,125.4458,125.6642,126.7759,,,
2021-01-07,127.4112,130.6570,126.9149,129.9523,127.4112,,,
2021-01-08,131.4511,131.6496,129.2674,131.0739,131.4511,,,
2021-01-11,128.2351,129.2078,127.5502,128.0266,128.2351,,,
2021-01-12,127.5502,128.7314,125.9223,127.8480,127.5502,,,
2021-01-13,127.8083,130.4784,127.5403,129.9225,127.8083,,,
2021-01-14,129.8332,130.0317,127.8083,127.9572,129.8332,,,
2021-01-15,127.8281,129.2575,126.0613,126.2002,127.8281,,,
2021-01-19,126.8355,127.7586,126.0017,126.8851,126.8355,,,
2021-01-20,127.7090,131.5107,127.5998,131.0541,127.7090,128.9690,,
2021-01-21,132.8110,138.6376,132.6025,135.8583,132.8110,129.7081,,
2021-01-22,135.2727,138.8163,134.0220,138.0421,135.2727,130.0441,,
2021-01-25,142.0125,144.0175,135.5307,141.8636,142.0125,130.6320,,
2021-01-26,142.5386,143.2334,140.3250,142.1018,142.5386,130.6687,,
2021-01-27,142.3698,143.2334,139.3721,141.0099,142.3698,130.5007,,
2021-01-28,138.4887,140.9405,135.6896,136.0767,138.4887,129.7417,,
2021-01-29,134.8260,135.7293,129.2475,130.9846,134.8260,128.9583,,
2021-02-01,132.7614,134.3793,129.9622,133.1485,132.7614,129.2912,,
2021-02-02,134.7267,135.3024,133.6150,133.9922,134.7267,129.4210,,
2021-02-03,134.7565,134.7665,132.6224,132.9500,134.7565,129.2607,,
2021-02-04,135.2925,136.3844,133.5951,136.3745,135.2925,129.7875,,
2021-02-05,136.5385,136.6081,135.0573,135.9520,136.5385,129.7225,,
2021-02-08,135.2263,136.1508,134.1228,136.1011,135.2263,129.7455,,
2021-02-9,135.8128,137.0654,135.0474,135.2064,135.8128,129.6078,132.9761,-3.3683
2021-02-10,135.6736,136.1806,133.6059,134.5901,135.6736,129.5130,132.9305,-3.4175
2021-02-11,135.0970,135.5842,132.9796,134.3316,135.0970,129.4733,132.9113,-3.4381
2021-02-12,133.5562,134.7292,132.9001,134.5702,133.5562,129.5100,132.9290,-3.4190
2021-02-16,134.6895,135.2064,132.0054,132.4030,134.6895,129.1766,132.7685,-3.5919
2021-02-17,130.4745,131.4388,128.7051,130.0670,130.4745,128.8172,132.5954,-3.7783
2021-02-18,128.4366,129.2319,126.6572,128.9436,128.4366,128.6443,132.5122,-3.8679
2021-02-19,129.4705,129.9377,128.0390,129.1027,129.4705,128.6688,132.5240,-3.8552
2021-02-22,127.2537,128.9536,124.8579,125.2555,127.2537,128.0769,132.2390,-4.1621
2021-02-23,123.0288,125.9614,117.6905,125.1164,123.0288,128.0555,132.2287,-4.1732
2021-02-24,124.2018,124.8181,121.5078,124.6094,124.2018,127.9775,132.1912,-4.2136
2021-02-25,123.9433,125.7128,119.8278,120.2751,123.9433,127.3107,131.8701,-4.5594
2021-02-26,121.8657,124.1123,120.4839,120.5436,121.8657,127.3520,131.8900,-4.5380
2021-03-01,123.0188,127.1741,122.0645,127.0350,123.0188,128.3507,132.3708,-4.0201
2021-03-02,127.6513,127.9595,124.2714,124.3807,127.6513,127.9424,132.1742,-4.2319
2021-03-03,124.0726,124.9673,121.1201,121.3388,124.0726,127.4744,131.9489,-4.4745
2021-03-04,121.0307,122.8697,117.9191,119.4202,121.0307,127.1792,131.8068,-4.6276
2021-03-05,120.2652,121.2195,116.8753,120.7026,120.2652,127.3765,131.9018,-4.5253
2021-03-08,120.2155,120.2851,115.5234,115.6725,120.2155,126.6026,131.5292,-4.9266
2021-03-9,118.3267,121.3388,118.0881,120.3745,118.3267,127.3260,131.8775,-4.5515
2021-03-10,120.9710,121.4482,118.7442,119.2711,120.9710,127.1563,131.7957,-4.6395
2021-03-11,121.8160,122.4820,120.5435,121.2394,121.8160,127.4591,131.9415,-4.4825
2021-03-12,119.6886,120.4541,118.4560,120.3149,119.6886,127.3168,131.8731,-4.5562
2021-03-15,120.6927,123.2674,119.7085,123.2574,120.6927,127.7695,132.0910,-4.3215
2021-03-16,124.9573,126.4683,123.9831,124.8281,124.9573,128.0112,132.2074,-4.1962
2021-03-17,123.3171,125.1164,121.6172,124.0229,123.3171,127.8873,132.1477,-4.2604
2021-03-18,122.1540,122.4522,119.6091,119.8179,122.1540,127.2404,131.8362,-4.5959
2021-03-19,119.1916,120.7125,118.9729,119.2811,119.1916,127.1578,131.7965,-4.6387
2021-03-22,119.6190,123.1381,119.5495,122.6610,119.6190,127.6778,132.0468,-4.3691
2021-03-23,122.6013,123.5059,121.4183,121.8160,122.6013,127.5478,131.9843,-4.4365
2021-03-24,122.0943,122.1739,119.3606,119.3805,122.0943,127.1731,131.8038,-4.6308
2021-03-25,118.8337,120.9412,118.2969,119.8775,118.8337,127.2496,131.8407,-4.5911
2021-03-26,119.6389,120.7623,118.2174,120.4938,119.6389,127.3444,131.8863,-4.5419
2021-03-29,120.9312,121.8558,120.0167,120.6728,120.9312,127.3719,131.8996,-4.5277
2021-03-30,119.4003,119.6886,118.1577,119.1916,119.4003,127.1440,131.7899,-4.6458
2021-03-31,120.9312,122.7902,120.4342,121.4283,120.9312,127.4881,131.9555,-4.4674
2021-04-01,122.9294,123.4463,121.7663,122.2733,122.9294,127.6181,132.0181,-4.4000
2021-04-05,123.1381,125.4146,122.3429,125.1561,123.1381,128.0617,132.2317,-4.1700
2021-04-06,125.7526,126.3789,124.9076,125.4643,125.7526,128.1091,132.2545,-4.1454
2021-04-07,125.0865,127.1642,124.4006,127.1443,125.0865,128.3675,132.3789,-4.0114
2021-04-08,128.1881,129.6196,127.7607,129.5898,128.1881,128.7438,132.5601,-3.8163
2021-04-9,129.0331,132.2539,128.7050,132.2142,129.0331,129.1475,132.7545,-3.6070
2021-04-12,131.7370,132.0651,129.8582,130.4646,131.7370,128.8783,132.6249,-3.7466
2021-04-13,131.6575,133.8644,131.1505,133.6357,131.6575,129.3662,132.8598,-3.4936
2021-04-14,134.1427,134.2024,130.8821,131.2499,134.1427,128.9992,132.6831,-3.6839
